BS3-001,Red,Cookie,_,C,A,1,3,P,_,2,1,2,2,,
BS3-002,Red,Cookie,_,C,A,2,3,OT,_,2,1,4,4,3,2
BS3-003,Red,Cookie,_,U,A,1,2,A,_,2,2,,,,
BS3-004,Red,Cookie,D,C,A,2,2,_,_,2,2,,,,
BS3-005,Red,Cookie,_,C,A,2,3,_,_,2,2,,,,
BS3-006,Red,Cookie,_,SR,A,1,2,P,_,1,1,1,2,,
BS3-007,Red,Cookie,_,C,A,2,3,P,_,2,1,2,3,,
BS3-008,Red,Cookie,_,C,A,1,1,A,_,2,1,,,,
BS3-009,Red,Cookie,_,R,A,2,4,OT,_,3,3,4,5,3,4
BS3-010,Red,Cookie,_,UR,A,3,5,OYT,_,3,3,4,4,,
BS3-011,Red,Cookie,_,C,A,1,2,T,_,1,1,3,2,,
BS3-012,Red,Cookie,H,C,A,3,3,_,_,3,3,,,,
BS3-013,Red,Cookie,_,SR,A,1,2,OT,_,1,1,1,2,1,1
BS3-014,Red,Cookie,_,U,A,2,3,P,_,2,2,2,3,,
BS3-015,Red,Cookie,_,C,A,2,5,_,_,4,3,,,,
BS3-016,Red,Cookie,_,R,A,1,2,A,_,1,1,2,2,,
BS3-017,Red,Cookie,_,UR,A,3,5,PT,Ancient,3,3,3,4,,
BS3-018,Red,Item,_,U,A,_,_,_,_,,,,,,
BS3-019,Red,Item,_,SR,A,_,_,_,_,,,,,,
BS3-020,Red,Item,_,U,A,_,_,_,_,,,,,,
BS3-021,Red,Trap,_,U,A,_,_,_,_,,,,,,
BS3-022,Red,Trap,_,U,A,_,_,_,_,,,,,,
BS3-023,Red,Stage,_,U,A,_,_,_,_,,,,,,
BS3-024,Red,Stage,_,U,A,_,_,_,_,,,,,,
BS3-025,Yellow,Cookie,_,UR,A,3,3,PY,Ancient,4,4,,,,
BS3-026,Yellow,Cookie,_,C,A,1,3,O,_,2,1,,,,
BS3-027,Yellow,Cookie,D,C,A,3,3,_,_,3,3,,,,
BS3-028,Yellow,Cookie,_,UR,A,3,4,OT,_,3,3,,,,
BS3-029,Yellow,Cookie,_,SR,A,1,2,P,_,2,2,,,,
BS3-030,Yellow,Cookie,_,U,A,2,3,O,_,3,3,,,,
BS3-031,Yellow,Cookie,_,C,A,1,3,O,_,2,1,,,,
BS3-032,Yellow,Cookie,_,R,A,3,5,T,_,4,4,,,,
BS3-033,Yellow,Cookie,_,R,A,2,3,T,_,2,2,,,,
BS3-034,Yellow,Cookie,_,C,A,2,5,_,_,4,3,,,,
BS3-035,Yellow,Cookie,H,C,A,2,2,_,_,2,2,,,,
